annotation_id,query_id,job_id,query_text,job_title,company,system_relevance_grade,annotator_1_grade,annotator_2_grade,adjudicated_grade,guideline
20260607_sbert_final_validation-ann-0633,sbert-v2-profile-05758,sbert-v2-job-00162adbce088e31dd6a,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain software development. Memiliki minat pada machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Compliance Manager & MLRO (Israel),airwallex,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0634,sbert-v2-profile-05759,sbert-v2-job-0f5db8b28590142a5c34,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain ui ux product. Memiliki minat pada cloud it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Staff/Senior Software Engineer (Backend) - (Dublin, CA)",articul8,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0635,sbert-v2-profile-05760,sbert-v2-job-043c18a86356ff268101,"Mahasiswa atau early-career candidate untuk Backend di domain software development. Memiliki minat pada machine_learning backend business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Data Engineer,blockworks,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0636,sbert-v2-profile-05761,sbert-v2-job-07dfe737e078ce02572a,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain software development. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Prior Authorization Lead,3y-health,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0637,sbert-v2-profile-05762,sbert-v2-job-0c19b968be50e2c18f4c,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain data ai. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Brand Ambassador - HOST,bjakcareer,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0638,sbert-v2-profile-05763,sbert-v2-job-176bc4aa772d1d42638c,"Mahasiswa atau early-career candidate untuk Data Analysis di domain software development. Memiliki minat pada data_analysis machine_learning business_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",High Touch Implementation Specialist - Americas,ashby,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0639,sbert-v2-profile-05764,sbert-v2-job-010fe4012d9473de2cee,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Solutions Consultant, Machine Learning",cradlebio,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0640,sbert-v2-profile-05765,sbert-v2-job-032869f38652a6e83fe8,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Support Engineer,antithesis,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0641,sbert-v2-profile-05766,sbert-v2-job-05e48f0890bb7b4a9271,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Computational Scientist (Mass Spectrometry),axiombio,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0642,sbert-v2-profile-05767,sbert-v2-job-0d95ec42cb9a216bc574,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Analyst Relations Lead (Contract),ambiencehealthcare,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0643,sbert-v2-profile-05768,sbert-v2-job-141c029a9a5172460857,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Product Manager,casca,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0644,sbert-v2-profile-05769,sbert-v2-job-1612c824efc2fb256256,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain data ai. Memiliki minat pada cloud machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Open Application,bio,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0645,sbert-v2-profile-05770,sbert-v2-job-15ab1e8b15838e47fa8d,"Mahasiswa atau early-career candidate untuk Machine Learning di domain data ai. Memiliki minat pada machine_learning data_analysis cloud business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Senior Manager, Business Development",1password,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0646,sbert-v2-profile-05771,sbert-v2-job-1742d28195a0fd176b24,"Mahasiswa atau early-career candidate untuk Qa Testing di domain data ai. Memiliki minat pada machine_learning qa_testing business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Lead Claims Quality Auditor,centivo,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0647,sbert-v2-profile-05772,sbert-v2-job-03778ec6e7d3e73e11a0,"Mahasiswa atau early-career candidate untuk Data Ai di domain data ai. Memiliki minat pada machine_learning data_analysis sql digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",AI ソリューション・コンサルタント,citadel-ai,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0648,sbert-v2-profile-05773,sbert-v2-job-1087405a799cad6790ee,"Mahasiswa atau early-career candidate untuk Software Development di domain software development. Memiliki minat pada machine_learning it_support business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Service Desk Specialist – Network Operations,agent,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0649,sbert-v2-profile-05774,sbert-v2-job-166fc7515fe4908995f6,"Mahasiswa atau early-career candidate untuk Business Analysis di domain software development. Memiliki minat pada business_analysis machine_learning qa_testing data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Accountant,bjakcareer,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0650,sbert-v2-profile-05775,sbert-v2-job-08ca93f0f09a879ddffe,"Mahasiswa atau early-career candidate untuk Backend di domain data ai. Memiliki minat pada machine_learning cybersecurity product_design business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Registered Nurse- Operating Room PRN,compass-surgical-partners,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0651,sbert-v2-profile-05776,sbert-v2-job-101ef11705002382e6d1,"Mahasiswa atau early-career candidate untuk Business Analysis di domain data ai. Memiliki minat pada machine_learning business_analysis digital_marketing qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Account Executive - New York, NY",blackbird-labs-inc,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0652,sbert-v2-profile-05777,sbert-v2-job-0ab246c4ecf9398f0bba,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain data ai. Memiliki minat pada it_support data_analysis digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Overnight Camp Assistant Director of Operations,avid4,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0653,sbert-v2-profile-05778,sbert-v2-job-01b159094a91734c51d4,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain digital marketing. Memiliki minat pada digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Sales Associate, NorthPark (Part-Time)",away,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0654,sbert-v2-profile-05779,sbert-v2-job-0e3e20f267e633ab6556,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain ui ux product. Memiliki minat pada product_design qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Account Executive,browserbase,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0655,sbert-v2-profile-05780,sbert-v2-job-053312eaf6e938977f6f,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain digital marketing. Memiliki minat pada cloud cybersecurity digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Electronics Mechanical Design Engineer,Ridealso,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0656,sbert-v2-profile-05781,sbert-v2-job-0f258e4eba885ac835ed,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain digital marketing. Memiliki minat pada digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Lab Manager,adaptyv,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0657,sbert-v2-profile-05782,sbert-v2-job-03497ba2accb85549072,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain software development. Memiliki minat pada machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Power Electronics Engineer (Mid),apex-technology-inc,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0658,sbert-v2-profile-05783,sbert-v2-job-11ab6975e70978f761ec,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain ui ux product. Memiliki minat pada cloud it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Product Architect,apex-technology-inc,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0659,sbert-v2-profile-05784,sbert-v2-job-0e7dcefa491748dd06c3,"Mahasiswa atau early-career candidate untuk Backend di domain software development. Memiliki minat pada machine_learning backend business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Director, Mechanical Engineering",apex-technology-inc,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0660,sbert-v2-profile-05785,sbert-v2-job-1546d3d97010b43f1f1b,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain software development. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Technical Program Manager,Substrate,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0661,sbert-v2-profile-05786,sbert-v2-job-18f4a90e6ffec739f013,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain data ai. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Don't See Your Role? Apply Here,asari.ai,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0662,sbert-v2-profile-05787,sbert-v2-job-07ad16549c1a692206d2,"Mahasiswa atau early-career candidate untuk Data Analysis di domain software development. Memiliki minat pada data_analysis machine_learning business_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Sr. Systems Engineer, IT (Endpoint Engineering)",atlan,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0663,sbert-v2-profile-05788,sbert-v2-job-07c525828302c2c63b7d,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Early Career AI/ML Engineer,brainco,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0664,sbert-v2-profile-05789,sbert-v2-job-11bd06dc1143aeadcb92,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Salesforce CPQ Administrator,PAR Technology,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0665,sbert-v2-profile-05880,sbert-v2-job-25c35d89073420133b22,"Mahasiswa atau early-career candidate untuk Backend di domain software development. Memiliki minat pada machine_learning backend business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",System Engineer,Exclusive Networks,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0666,sbert-v2-profile-05880,sbert-v2-job-a8a8477201b84be762c5,"Mahasiswa atau early-career candidate untuk Backend di domain software development. Memiliki minat pada machine_learning backend business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Mgr-Sales I,Marriott International,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0667,sbert-v2-profile-05880,sbert-v2-job-d52fb43d0ed2662280db,"Mahasiswa atau early-career candidate untuk Backend di domain software development. Memiliki minat pada machine_learning backend business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Data Analyst,PT Adicipta Inovasi Teknologi,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
